permno,ym,recom,recom_lag,lag_time
22.0,Apr 2006,0,16.0,1
516.0,Apr 2006,-2,12.0,1
19.0,Apr 2006,-2,8.0,1
524.0,Apr 2006,0,7.0,1
413.0,Apr 2006,-2,6.0,1
507.0,Apr 2006,0,6.0,1
410.0,Apr 2006,0,6.0,1
1.0,Apr 2006,-1,5.0,1
2.0,Apr 2006,-2,2.0,1
23.0,Apr 2006,1,1.0,1
423.0,Apr 2006,0,1.0,1
429.0,Apr 2006,1,1.0,1
69.0,Apr 2006,0,1.0,1
407.0,Apr 2006,1,1.0,1
600449.0,Apr 2006,0,0.0,1
600459.0,Apr 2006,0,0.0,1
600458.0,Apr 2006,0,0.0,1
600456.0,Apr 2006,0,0.0,1
600455.0,Apr 2006,0,0.0,1
600452.0,Apr 2006,0,0.0,1
547.0,Apr 2007,0,10.0,1
50.0,Apr 2007,0,6.0,1
1.0,Apr 2007,0,5.0,1
58.0,Apr 2007,0,3.0,1
516.0,Apr 2007,0,2.0,1
598.0,Apr 2007,0,1.0,1
503.0,Apr 2007,5,1.0,1
426.0,Apr 2007,0,1.0,1
425.0,Apr 2007,0,1.0,1
523.0,Apr 2007,0,1.0,1
524.0,Apr 2007,1,1.0,1
525.0,Apr 2007,0,1.0,1
554.0,Apr 2007,0,1.0,1
585.0,Apr 2007,0,1.0,1
557.0,Apr 2007,0,1.0,1
600379.0,Apr 2007,0,0.0,1
600446.0,Apr 2007,0,0.0,1
600372.0,Apr 2007,0,0.0,1
600458.0,Apr 2007,0,0.0,1
600456.0,Apr 2007,0,0.0,1
50.0,Apr 2008,39,37.0,1
2.0,Apr 2008,17,35.0,1
1.0,Apr 2008,31,34.0,1
607.0,Apr 2008,17,32.0,1
584.0,Apr 2008,18,30.0,1
551.0,Apr 2008,23,26.0,1
600.0,Apr 2008,14,25.0,1
502.0,Apr 2008,16,23.0,1
655.0,Apr 2008,7,16.0,1
571.0,Apr 2008,6,16.0,1
637.0,Apr 2008,6,13.0,1
488.0,Apr 2008,1,12.0,1
665.0,Apr 2008,14,12.0,1
572.0,Apr 2008,4,11.0,1
503.0,Apr 2008,18,11.0,1
546.0,Apr 2008,1,11.0,1
532.0,Apr 2008,2,11.0,1
616.0,Apr 2008,5,11.0,1
16.0,Apr 2008,18,10.0,1
531.0,Apr 2008,0,10.0,1
19.0,Apr 2009,32,30.0,1
1.0,Apr 2009,28,23.0,1
516.0,Apr 2009,8,22.0,1
90.0,Apr 2009,1,20.0,1
630.0,Apr 2009,1,20.0,1
503.0,Apr 2009,1,19.0,1
50.0,Apr 2009,6,19.0,1
551.0,Apr 2009,1,19.0,1
584.0,Apr 2009,8,19.0,1
502.0,Apr 2009,7,18.0,1
720.0,Apr 2009,1,18.0,1
510.0,Apr 2009,11,18.0,1
2.0,Apr 2009,13,17.0,1
559.0,Apr 2009,12,15.0,1
607.0,Apr 2009,1,15.0,1
657.0,Apr 2009,1,14.0,1
722.0,Apr 2009,3,14.0,1
571.0,Apr 2009,0,14.0,1
600.0,Apr 2009,5,13.0,1
610.0,Apr 2009,7,11.0,1
2310.0,Apr 2010,30,84.0,1
1.0,Apr 2010,50,63.0,1
2324.0,Apr 2010,52,58.0,1
89.0,Apr 2010,8,53.0,1
2297.0,Apr 2010,41,50.0,1
10.0,Apr 2010,21,50.0,1
2.0,Apr 2010,29,49.0,1
2322.0,Apr 2010,17,40.0,1
46.0,Apr 2010,14,36.0,1
2350.0,Apr 2010,1,34.0,1
739.0,Apr 2010,21,32.0,1
559.0,Apr 2010,15,26.0,1
2312.0,Apr 2010,3,25.0,1
426.0,Apr 2010,36,25.0,1
2333.0,Apr 2010,26,24.0,1
807.0,Apr 2010,6,24.0,1
425.0,Apr 2010,8,24.0,1
510.0,Apr 2010,38,24.0,1
62.0,Apr 2010,7,23.0,1
507.0,Apr 2010,21,23.0,1
2311.0,Apr 2011,41,76.0,1
2297.0,Apr 2011,56,69.0,1
720.0,Apr 2011,33,53.0,1
510.0,Apr 2011,22,52.0,1
2383.0,Apr 2011,61,52.0,1
755.0,Apr 2011,21,49.0,1
2520.0,Apr 2011,0,48.0,1
2310.0,Apr 2011,38,47.0,1
2323.0,Apr 2011,35,41.0,1
2333.0,Apr 2011,72,41.0,1
2417.0,Apr 2011,13,41.0,1
502.0,Apr 2011,37,40.0,1
716.0,Apr 2011,31,39.0,1
878.0,Apr 2011,20,38.0,1
729.0,Apr 2011,24,37.0,1
547.0,Apr 2011,3,35.0,1
2444.0,Apr 2011,20,35.0,1
2517.0,Apr 2011,10,34.0,1
2314.0,Apr 2011,23,33.0,1
96.0,Apr 2011,22,33.0,1
2532.0,Apr 2012,87,94.0,1
2.0,Apr 2012,38,80.0,1
2310.0,Apr 2012,10,78.0,1
2311.0,Apr 2012,38,67.0,1
2325.0,Apr 2012,17,63.0,1
2435.0,Apr 2012,26,59.0,1
50.0,Apr 2012,47,59.0,1
2383.0,Apr 2012,26,56.0,1
2427.0,Apr 2012,26,56.0,1
511.0,Apr 2012,11,55.0,1
2333.0,Apr 2012,51,54.0,1
2348.0,Apr 2012,33,52.0,1
23.0,Apr 2012,79,52.0,1
34.0,Apr 2012,40,52.0,1
2297.0,Apr 2012,10,47.0,1
2320.0,Apr 2012,16,46.0,1
2619.0,Apr 2012,25,44.0,1
2403.0,Apr 2012,24,43.0,1
2538.0,Apr 2012,24,42.0,1
791.0,Apr 2012,32,42.0,1
2311.0,Apr 2013,94,105.0,1
2297.0,Apr 2013,11,88.0,1
2332.0,Apr 2013,46,80.0,1
19.0,Apr 2013,60,72.0,1
2324.0,Apr 2013,52,70.0,1
2654.0,Apr 2013,56,68.0,1
23.0,Apr 2013,60,59.0,1
1.0,Apr 2013,42,57.0,1
2328.0,Apr 2013,4,55.0,1
2383.0,Apr 2013,50,54.0,1
2427.0,Apr 2013,128,53.0,1
2366.0,Apr 2013,78,53.0,1
948.0,Apr 2013,43,52.0,1
637.0,Apr 2013,41,51.0,1
729.0,Apr 2013,39,51.0,1
878.0,Apr 2013,26,49.0,1
909.0,Apr 2013,35,49.0,1
513.0,Apr 2013,36,48.0,1
2345.0,Apr 2013,40,47.0,1
2349.0,Apr 2013,7,46.0,1
2.0,Apr 2014,60,193.0,1
2654.0,Apr 2014,210,162.0,1
2462.0,Apr 2014,104,160.0,1
516.0,Apr 2014,207,142.0,1
2717.0,Apr 2014,156,134.0,1
23.0,Apr 2014,186,134.0,1
697.0,Apr 2014,170,127.0,1
915.0,Apr 2014,150,127.0,1
2361.0,Apr 2014,107,115.0,1
2663.0,Apr 2014,240,105.0,1
2567.0,Apr 2014,72,89.0,1
2532.0,Apr 2014,223,87.0,1
701.0,Apr 2014,189,87.0,1
888.0,Apr 2014,30,86.0,1
2529.0,Apr 2014,0,86.0,1
902.0,Apr 2014,40,80.0,1
2536.0,Apr 2014,60,77.0,1
1696.0,Apr 2014,100,74.0,1
790.0,Apr 2014,28,72.0,1
729.0,Apr 2014,72,70.0,1
2.0,Apr 2015,87,174.0,1
822.0,Apr 2015,29,160.0,1
2590.0,Apr 2015,90,117.0,1
19.0,Apr 2015,48,114.0,1
2332.0,Apr 2015,96,113.0,1
893.0,Apr 2015,42,100.0,1
928.0,Apr 2015,15,90.0,1
1696.0,Apr 2015,33,89.0,1
2314.0,Apr 2015,124,87.0,1
722.0,Apr 2015,101,85.0,1
701.0,Apr 2015,168,84.0,1
2366.0,Apr 2015,33,76.0,1
2639.0,Apr 2015,66,73.0,1
96.0,Apr 2015,0,73.0,1
2654.0,Apr 2015,44,73.0,1
795.0,Apr 2015,82,72.0,1
2610.0,Apr 2015,41,72.0,1
2738.0,Apr 2015,75,72.0,1
2723.0,Apr 2015,58,71.0,1
2597.0,Apr 2015,42,67.0,1
552.0,Apr 2016,76,136.0,1
2670.0,Apr 2016,21,86.0,1
100.0,Apr 2016,11,84.0,1
800.0,Apr 2016,18,78.0,1
2738.0,Apr 2016,47,77.0,1
2652.0,Apr 2016,11,74.0,1
2366.0,Apr 2016,42,72.0,1
2532.0,Apr 2016,93,72.0,1
2646.0,Apr 2016,16,72.0,1
2361.0,Apr 2016,43,71.0,1
2782.0,Apr 2016,45,71.0,1
2444.0,Apr 2016,83,66.0,1
795.0,Apr 2016,85,66.0,1
2667.0,Apr 2016,5,59.0,1
521.0,Apr 2016,54,58.0,1
498.0,Apr 2016,16,56.0,1
701.0,Apr 2016,82,55.0,1
2752.0,Apr 2016,17,53.0,1
2726.0,Apr 2016,98,53.0,1
2399.0,Apr 2016,0,51.0,1
2590.0,Apr 2017,21,54.0,1
2.0,Apr 2017,18,46.0,1
521.0,Apr 2017,10,43.0,1
650.0,Apr 2017,0,42.0,1
511.0,Apr 2017,4,39.0,1
2532.0,Apr 2017,62,38.0,1
2325.0,Apr 2017,28,38.0,1
586.0,Apr 2017,36,36.0,1
2538.0,Apr 2017,7,36.0,1
2779.0,Apr 2017,0,35.0,1
2657.0,Apr 2017,13,34.0,1
2663.0,Apr 2017,116,33.0,1
2780.0,Apr 2017,0,33.0,1
708.0,Apr 2017,30,32.0,1
2726.0,Apr 2017,55,32.0,1
96.0,Apr 2017,1,31.0,1
637.0,Apr 2017,6,31.0,1
2330.0,Apr 2017,0,31.0,1
701.0,Apr 2017,68,31.0,1
989.0,Apr 2017,20,31.0,1
23.0,Apr 2018,2,11.0,1
2738.0,Apr 2018,7,10.0,1
2657.0,Apr 2018,7,9.0,1
917.0,Apr 2018,2,9.0,1
680.0,Apr 2018,9,9.0,1
2308.0,Apr 2018,2,8.0,1
888.0,Apr 2018,3,8.0,1
2768.0,Apr 2018,6,8.0,1
2617.0,Apr 2018,2,8.0,1
2785.0,Apr 2018,2,8.0,1
2383.0,Apr 2018,5,8.0,1
2324.0,Apr 2018,2,7.0,1
2552.0,Apr 2018,8,7.0,1
2444.0,Apr 2018,5,7.0,1
830.0,Apr 2018,0,7.0,1
2724.0,Apr 2018,1,7.0,1
897.0,Apr 2018,1,7.0,1
989.0,Apr 2018,15,6.0,1
2590.0,Apr 2018,1,6.0,1
2930.0,Apr 2018,0,6.0,1
413.0,Aug 2006,-6,6.0,1
2.0,Aug 2006,7,5.0,1
534.0,Aug 2006,2,5.0,1
501.0,Aug 2006,1,2.0,1
429.0,Aug 2006,2,2.0,1
58.0,Aug 2006,-1,2.0,1
48.0,Aug 2006,-2,2.0,1
1.0,Aug 2006,-5,1.0,1
23.0,Aug 2006,1,1.0,1
420.0,Aug 2006,1,1.0,1
509.0,Aug 2006,0,1.0,1
410.0,Aug 2006,0,1.0,1
511.0,Aug 2006,5,1.0,1
403.0,Aug 2006,0,1.0,1
524.0,Aug 2006,0,1.0,1
59.0,Aug 2006,1,1.0,1
17.0,Aug 2006,1,1.0,1
600462.0,Aug 2006,0,0.0,1
600470.0,Aug 2006,0,0.0,1
600469.0,Aug 2006,0,0.0,1
546.0,Aug 2007,43,76.0,1
151.0,Aug 2007,55,70.0,1
531.0,Aug 2007,55,70.0,1
488.0,Aug 2007,48,64.0,1
572.0,Aug 2007,45,60.0,1
532.0,Aug 2007,59,48.0,1
608.0,Aug 2007,45,45.0,1
507.0,Aug 2007,0,25.0,1
615.0,Aug 2007,0,17.0,1
581.0,Aug 2007,0,15.0,1
584.0,Aug 2007,5,12.0,1
607.0,Aug 2007,1,12.0,1
511.0,Aug 2007,7,11.0,1
42.0,Aug 2007,0,11.0,1
16.0,Aug 2007,1,11.0,1
534.0,Aug 2007,1,11.0,1
502.0,Aug 2007,12,11.0,1
527.0,Aug 2007,0,11.0,1
557.0,Aug 2007,0,10.0,1
612.0,Aug 2007,0,10.0,1
502.0,Aug 2008,0,49.0,1
708.0,Aug 2008,0,40.0,1
729.0,Aug 2008,23,33.0,1
511.0,Aug 2008,1,31.0,1
96.0,Aug 2008,6,27.0,1
607.0,Aug 2008,22,22.0,1
722.0,Aug 2008,5,22.0,1
680.0,Aug 2008,1,20.0,1
726.0,Aug 2008,0,18.0,1
663.0,Aug 2008,4,17.0,1
601.0,Aug 2008,0,15.0,1
516.0,Aug 2008,3,15.0,1
616.0,Aug 2008,7,13.0,1
426.0,Aug 2008,0,13.0,1
50.0,Aug 2008,70,12.0,1
593.0,Aug 2008,3,12.0,1
602.0,Aug 2008,0,11.0,1
571.0,Aug 2008,2,11.0,1
524.0,Aug 2008,0,11.0,1
692.0,Aug 2008,10,11.0,1
58.0,Aug 2009,11,39.0,1
523.0,Aug 2009,11,34.0,1
736.0,Aug 2009,5,31.0,1
716.0,Aug 2009,29,30.0,1
16.0,Aug 2009,8,29.0,1
655.0,Aug 2009,6,25.0,1
488.0,Aug 2009,3,25.0,1
511.0,Aug 2009,1,25.0,1
426.0,Aug 2009,1,24.0,1
19.0,Aug 2009,30,23.0,1
2.0,Aug 2009,51,21.0,1
616.0,Aug 2009,1,18.0,1
610.0,Aug 2009,12,18.0,1
726.0,Aug 2009,1,17.0,1
657.0,Aug 2009,15,17.0,1
541.0,Aug 2009,0,16.0,1
584.0,Aug 2009,17,15.0,1
532.0,Aug 2009,17,14.0,1
551.0,Aug 2009,21,14.0,1
50.0,Aug 2009,26,14.0,1
19.0,Aug 2010,1,61.0,1
2310.0,Aug 2010,58,41.0,1
2328.0,Aug 2010,69,36.0,1
584.0,Aug 2010,10,32.0,1
788.0,Aug 2010,0,31.0,1
2415.0,Aug 2010,33,30.0,1
716.0,Aug 2010,14,29.0,1
626.0,Aug 2010,6,26.0,1
50.0,Aug 2010,33,26.0,1
723.0,Aug 2010,3,24.0,1
4.0,Aug 2010,6,24.0,1
2333.0,Aug 2010,7,23.0,1
2329.0,Aug 2010,12,23.0,1
665.0,Aug 2010,16,22.0,1
7.0,Aug 2010,1,22.0,1
68.0,Aug 2010,26,22.0,1
425.0,Aug 2010,6,19.0,1
777.0,Aug 2010,1,19.0,1
2349.0,Aug 2010,6,18.0,1
936.0,Aug 2010,0,16.0,1
426.0,Aug 2011,8,88.0,1
791.0,Aug 2011,4,61.0,1
789.0,Aug 2011,1,49.0,1
2328.0,Aug 2011,63,45.0,1
2403.0,Aug 2011,19,41.0,1
2425.0,Aug 2011,17,37.0,1
2323.0,Aug 2011,28,36.0,1
2485.0,Aug 2011,27,35.0,1
723.0,Aug 2011,9,33.0,1
411.0,Aug 2011,6,33.0,1
2595.0,Aug 2011,2,32.0,1
2594.0,Aug 2011,21,30.0,1
878.0,Aug 2011,0,29.0,1
955.0,Aug 2011,3,28.0,1
2402.0,Aug 2011,26,28.0,1
822.0,Aug 2011,16,28.0,1
616.0,Aug 2011,0,28.0,1
2306.0,Aug 2011,32,26.0,1
777.0,Aug 2011,0,24.0,1
1.0,Aug 2011,67,24.0,1
2567.0,Aug 2012,75,90.0,1
2663.0,Aug 2012,50,88.0,1
502.0,Aug 2012,44,84.0,1
908.0,Aug 2012,40,71.0,1
2366.0,Aug 2012,34,68.0,1
928.0,Aug 2012,24,68.0,1
2580.0,Aug 2012,61,68.0,1
2480.0,Aug 2012,35,66.0,1
2532.0,Aug 2012,89,65.0,1
23.0,Aug 2012,58,62.0,1
2402.0,Aug 2012,33,60.0,1
915.0,Aug 2012,30,60.0,1
886.0,Aug 2012,23,51.0,1
795.0,Aug 2012,48,48.0,1
701.0,Aug 2012,76,47.0,1
902.0,Aug 2012,45,46.0,1
2324.0,Aug 2012,50,43.0,1
516.0,Aug 2012,19,41.0,1
2427.0,Aug 2012,15,40.0,1
2403.0,Aug 2012,40,40.0,1
502.0,Aug 2013,72,134.0,1
831.0,Aug 2013,6,105.0,1
516.0,Aug 2013,104,103.0,1
2345.0,Aug 2013,26,102.0,1
1696.0,Aug 2013,36,94.0,1
2366.0,Aug 2013,28,93.0,1
2532.0,Aug 2013,52,91.0,1
2361.0,Aug 2013,52,87.0,1
2583.0,Aug 2013,17,85.0,1
701.0,Aug 2013,30,83.0,1
2663.0,Aug 2013,24,82.0,1
2654.0,Aug 2013,55,81.0,1
2431.0,Aug 2013,20,81.0,1
909.0,Aug 2013,0,74.0,1
498.0,Aug 2013,58,71.0,1
2562.0,Aug 2013,1,61.0,1
2547.0,Aug 2013,2,60.0,1
2332.0,Aug 2013,90,59.0,1
728.0,Aug 2013,3,57.0,1
23.0,Aug 2013,41,56.0,1
915.0,Aug 2014,59,181.0,1
2532.0,Aug 2014,48,104.0,1
2583.0,Aug 2014,37,102.0,1
777.0,Aug 2014,82,100.0,1
2348.0,Aug 2014,35,90.0,1
831.0,Aug 2014,21,89.0,1
2663.0,Aug 2014,62,76.0,1
2363.0,Aug 2014,27,72.0,1
23.0,Aug 2014,15,71.0,1
2512.0,Aug 2014,11,70.0,1
701.0,Aug 2014,42,69.0,1
2654.0,Aug 2014,19,68.0,1
2415.0,Aug 2014,31,66.0,1
1696.0,Aug 2014,36,59.0,1
2652.0,Aug 2014,25,59.0,1
2726.0,Aug 2014,8,59.0,1
516.0,Aug 2014,56,59.0,1
2361.0,Aug 2014,27,59.0,1
795.0,Aug 2014,64,59.0,1
2717.0,Aug 2014,72,58.0,1
2770.0,Aug 2015,60,75.0,1
2.0,Aug 2015,87,68.0,1
948.0,Aug 2015,0,53.0,1
758.0,Aug 2015,10,47.0,1
728.0,Aug 2015,0,44.0,1
701.0,Aug 2015,64,43.0,1
2332.0,Aug 2015,60,42.0,1
2717.0,Aug 2015,85,41.0,1
2444.0,Aug 2015,25,35.0,1
2552.0,Aug 2015,33,35.0,1
868.0,Aug 2015,22,35.0,1
533.0,Aug 2015,11,33.0,1
2758.0,Aug 2015,0,31.0,1
50.0,Aug 2015,8,31.0,1
2590.0,Aug 2015,53,30.0,1
876.0,Aug 2015,0,30.0,1
2532.0,Aug 2015,105,30.0,1
823.0,Aug 2015,0,28.0,1
2462.0,Aug 2015,27,27.0,1
2536.0,Aug 2015,16,27.0,1
2670.0,Aug 2016,50,90.0,1
2498.0,Aug 2016,62,81.0,1
2629.0,Aug 2016,55,79.0,1
2321.0,Aug 2016,42,78.0,1
581.0,Aug 2016,53,77.0,1
2547.0,Aug 2016,50,76.0,1
2563.0,Aug 2016,45,76.0,1
586.0,Aug 2016,49,71.0,1
886.0,Aug 2016,55,69.0,1
517.0,Aug 2016,83,68.0,1
701.0,Aug 2016,30,67.0,1
595.0,Aug 2016,21,67.0,1
2332.0,Aug 2016,75,66.0,1
2437.0,Aug 2016,74,64.0,1
2308.0,Aug 2016,44,63.0,1
23.0,Aug 2016,56,63.0,1
2726.0,Aug 2016,15,63.0,1
2488.0,Aug 2016,11,61.0,1
2305.0,Aug 2016,51,60.0,1
2532.0,Aug 2016,61,56.0,1
50.0,Aug 2017,81,105.0,1
2552.0,Aug 2017,0,58.0,1
2.0,Aug 2017,69,51.0,1
2646.0,Aug 2017,36,50.0,1
2332.0,Aug 2017,38,49.0,1
2749.0,Aug 2017,25,49.0,1
2532.0,Aug 2017,46,47.0,1
502.0,Aug 2017,42,46.0,1
819.0,Aug 2017,17,45.0,1
2721.0,Aug 2017,38,45.0,1
546.0,Aug 2017,15,43.0,1
2724.0,Aug 2017,0,43.0,1
586.0,Aug 2017,31,42.0,1
2765.0,Aug 2017,43,41.0,1
2713.0,Aug 2017,12,38.0,1
996.0,Aug 2017,23,38.0,1
800.0,Aug 2017,27,38.0,1
2402.0,Aug 2017,37,37.0,1
426.0,Aug 2017,60,37.0,1
2594.0,Aug 2017,17,36.0,1
2785.0,Aug 2018,5,7.0,1
2108.0,Aug 2018,7,5.0,1
2444.0,Aug 2018,4,5.0,1
2597.0,Aug 2018,5,5.0,1
2048.0,Aug 2018,5,5.0,1
2657.0,Aug 2018,4,5.0,1
2430.0,Aug 2018,2,5.0,1
2461.0,Aug 2018,1,4.0,1
1896.0,Aug 2018,8,4.0,1
2553.0,Aug 2018,0,4.0,1
620.0,Aug 2018,8,4.0,1
2328.0,Aug 2018,2,4.0,1
2767.0,Aug 2018,2,4.0,1
985.0,Aug 2018,0,4.0,1
2071.0,Aug 2018,3,4.0,1
2001.0,Aug 2018,5,3.0,1
2316.0,Aug 2018,3,3.0,1
892.0,Aug 2018,4,3.0,1
2415.0,Aug 2018,4,3.0,1
2551.0,Aug 2018,0,3.0,1
537.0,Dec 2006,0,18.0,1
503.0,Dec 2006,18,11.0,1
548.0,Dec 2006,0,6.0,1
16.0,Dec 2006,18,5.0,1
58.0,Dec 2006,1,2.0,1
17.0,Dec 2006,1,1.0,1
514.0,Dec 2006,-2,1.0,1
155.0,Dec 2006,-6,1.0,1
420.0,Dec 2006,-6,1.0,1
39.0,Dec 2006,1,1.0,1
516.0,Dec 2006,-9,1.0,1
600438.0,Dec 2006,0,0.0,1
600436.0,Dec 2006,0,0.0,1
600435.0,Dec 2006,0,0.0,1
600433.0,Dec 2006,0,0.0,1
600432.0,Dec 2006,0,0.0,1
1.0,Dec 2006,0,0.0,1
600429.0,Dec 2006,0,0.0,1
600444.0,Dec 2006,0,0.0,1
600428.0,Dec 2006,0,0.0,1
546.0,Dec 2007,0,27.0,1
532.0,Dec 2007,0,17.0,1
488.0,Dec 2007,0,16.0,1
572.0,Dec 2007,0,15.0,1
531.0,Dec 2007,0,15.0,1
608.0,Dec 2007,0,15.0,1
630.0,Dec 2007,1,7.0,1
616.0,Dec 2007,0,7.0,1
503.0,Dec 2007,0,7.0,1
411.0,Dec 2007,1,7.0,1
510.0,Dec 2007,19,7.0,1
665.0,Dec 2007,0,6.0,1
601.0,Dec 2007,0,6.0,1
662.0,Dec 2007,0,6.0,1
420.0,Dec 2007,1,6.0,1
637.0,Dec 2007,0,6.0,1
37.0,Dec 2007,0,5.0,1
19.0,Dec 2007,1,5.0,1
2.0,Dec 2007,0,5.0,1
426.0,Dec 2007,0,5.0,1
50.0,Dec 2008,12,21.0,1
680.0,Dec 2008,2,15.0,1
657.0,Dec 2008,45,10.0,1
607.0,Dec 2008,13,9.0,1
692.0,Dec 2008,14,9.0,1
639.0,Dec 2008,13,8.0,1
551.0,Dec 2008,44,7.0,1
601.0,Dec 2008,6,7.0,1
411.0,Dec 2008,0,7.0,1
58.0,Dec 2008,2,6.0,1
582.0,Dec 2008,12,6.0,1
690.0,Dec 2008,0,5.0,1
751.0,Dec 2008,10,5.0,1
710.0,Dec 2008,10,5.0,1
700.0,Dec 2008,10,5.0,1
584.0,Dec 2008,24,5.0,1
616.0,Dec 2008,10,5.0,1
516.0,Dec 2008,1,5.0,1
19.0,Dec 2008,10,5.0,1
511.0,Dec 2008,1,5.0,1
58.0,Dec 2009,15,22.0,1
708.0,Dec 2009,12,18.0,1
502.0,Dec 2009,11,16.0,1
2301.0,Dec 2009,15,15.0,1
2302.0,Dec 2009,8,15.0,1
19.0,Dec 2009,23,15.0,1
534.0,Dec 2009,14,15.0,1
551.0,Dec 2009,12,14.0,1
2.0,Dec 2009,15,14.0,1
488.0,Dec 2009,2,13.0,1
523.0,Dec 2009,14,13.0,1
692.0,Dec 2009,13,13.0,1
533.0,Dec 2009,12,13.0,1
39.0,Dec 2009,12,13.0,1
630.0,Dec 2009,12,13.0,1
584.0,Dec 2009,12,13.0,1
543.0,Dec 2009,22,12.0,1
503.0,Dec 2009,18,12.0,1
655.0,Dec 2009,12,12.0,1
510.0,Dec 2009,24,12.0,1
2311.0,Dec 2010,1,51.0,1
2328.0,Dec 2010,1,49.0,1
559.0,Dec 2010,41,35.0,1
2314.0,Dec 2010,22,34.0,1
2297.0,Dec 2010,1,25.0,1
2324.0,Dec 2010,0,25.0,1
610.0,Dec 2010,12,24.0,1
7.0,Dec 2010,12,22.0,1
409.0,Dec 2010,0,20.0,1
893.0,Dec 2010,0,18.0,1
995.0,Dec 2010,0,16.0,1
755.0,Dec 2010,17,15.0,1
2.0,Dec 2010,18,14.0,1
89.0,Dec 2010,14,13.0,1
680.0,Dec 2010,15,13.0,1
733.0,Dec 2010,0,13.0,1
916.0,Dec 2010,0,12.0,1
971.0,Dec 2010,0,11.0,1
960.0,Dec 2010,1,11.0,1
2427.0,Dec 2010,0,11.0,1
2333.0,Dec 2011,61,52.0,1
755.0,Dec 2011,0,37.0,1
2417.0,Dec 2011,21,28.0,1
2332.0,Dec 2011,13,27.0,1
2607.0,Dec 2011,0,26.0,1
620.0,Dec 2011,1,24.0,1
2311.0,Dec 2011,10,24.0,1
2562.0,Dec 2011,12,24.0,1
2.0,Dec 2011,12,23.0,1
859.0,Dec 2011,11,23.0,1
2582.0,Dec 2011,0,22.0,1
2418.0,Dec 2011,11,22.0,1
908.0,Dec 2011,17,22.0,1
2563.0,Dec 2011,18,21.0,1
702.0,Dec 2011,10,21.0,1
975.0,Dec 2011,13,18.0,1
2597.0,Dec 2011,11,18.0,1
2483.0,Dec 2011,0,17.0,1
2376.0,Dec 2011,10,17.0,1
570.0,Dec 2011,11,17.0,1
2642.0,Dec 2012,45,75.0,1
2402.0,Dec 2012,16,68.0,1
2663.0,Dec 2012,98,64.0,1
2348.0,Dec 2012,71,51.0,1
2597.0,Dec 2012,1,45.0,1
782.0,Dec 2012,13,41.0,1
2366.0,Dec 2012,101,39.0,1
2515.0,Dec 2012,44,38.0,1
2567.0,Dec 2012,49,38.0,1
755.0,Dec 2012,51,36.0,1
2532.0,Dec 2012,120,35.0,1
2311.0,Dec 2012,11,35.0,1
559.0,Dec 2012,5,35.0,1
2480.0,Dec 2012,76,34.0,1
61.0,Dec 2012,22,33.0,1
2652.0,Dec 2012,34,33.0,1
911.0,Dec 2012,32,32.0,1
975.0,Dec 2012,8,32.0,1
2463.0,Dec 2012,0,32.0,1
23.0,Dec 2012,95,32.0,1
2415.0,Dec 2013,30,48.0,1
2366.0,Dec 2013,71,48.0,1
2345.0,Dec 2013,62,44.0,1
795.0,Dec 2013,37,40.0,1
630.0,Dec 2013,34,40.0,1
582.0,Dec 2013,64,40.0,1
2452.0,Dec 2013,30,40.0,1
831.0,Dec 2013,1,39.0,1
878.0,Dec 2013,1,39.0,1
2532.0,Dec 2013,98,39.0,1
701.0,Dec 2013,70,37.0,1
2648.0,Dec 2013,16,37.0,1
2431.0,Dec 2013,67,37.0,1
2348.0,Dec 2013,59,37.0,1
2667.0,Dec 2013,39,37.0,1
900.0,Dec 2013,65,35.0,1
2583.0,Dec 2013,66,35.0,1
23.0,Dec 2013,66,35.0,1
2361.0,Dec 2013,85,35.0,1
2.0,Dec 2013,37,34.0,1
2532.0,Dec 2014,113,219.0,1
516.0,Dec 2014,16,145.0,1
701.0,Dec 2014,79,144.0,1
1696.0,Dec 2014,79,134.0,1
2717.0,Dec 2014,108,127.0,1
2578.0,Dec 2014,0,125.0,1
2366.0,Dec 2014,82,118.0,1
2663.0,Dec 2014,62,115.0,1
2361.0,Dec 2014,65,106.0,1
697.0,Dec 2014,52,99.0,1
2.0,Dec 2014,40,89.0,1
2338.0,Dec 2014,48,84.0,1
2462.0,Dec 2014,19,83.0,1
529.0,Dec 2014,1,81.0,1
410.0,Dec 2014,0,75.0,1
2311.0,Dec 2014,1,74.0,1
2726.0,Dec 2014,72,72.0,1
2583.0,Dec 2014,37,71.0,1
2723.0,Dec 2014,46,68.0,1
915.0,Dec 2014,55,66.0,1
2532.0,Dec 2015,46,93.0,1
795.0,Dec 2015,6,84.0,1
911.0,Dec 2015,0,65.0,1
2738.0,Dec 2015,25,57.0,1
701.0,Dec 2015,27,54.0,1
890.0,Dec 2015,22,53.0,1
2650.0,Dec 2015,2,47.0,1
2590.0,Dec 2015,106,47.0,1
2.0,Dec 2015,7,46.0,1
777.0,Dec 2015,51,45.0,1
2366.0,Dec 2015,30,44.0,1
2467.0,Dec 2015,12,41.0,1
2547.0,Dec 2015,1,40.0,1
21.0,Dec 2015,17,39.0,1
2717.0,Dec 2015,26,37.0,1
2663.0,Dec 2015,27,37.0,1
922.0,Dec 2015,21,37.0,1
2726.0,Dec 2015,26,37.0,1
498.0,Dec 2015,21,37.0,1
