Scode,Coname,ActlDt
600033,福建高速,2013/4/12
600033,福建高速,2013/4/26
600033,福建高速,2013/8/31
600033,福建高速,2013/10/31
600033,福建高速,2014/4/12
600033,福建高速,2014/4/29
600033,福建高速,2014/8/28
600033,福建高速,2014/10/31
600033,福建高速,2015/4/11
600033,福建高速,2015/4/30
600033,福建高速,2015/8/29
600033,福建高速,2015/10/31
600033,福建高速,2016/4/23
600033,福建高速,2016/4/30
600033,福建高速,2016/8/31
600033,福建高速,2016/10/29
600033,福建高速,2017/4/15
600033,福建高速,2017/4/29
600033,福建高速,2017/8/31
600033,福建高速,2017/10/31
600033,福建高速,2018/4/21
600033,福建高速,2018/4/28
600033,福建高速,2018/8/31
600033,福建高速,2018/10/31
600033,福建高速,2019/4/20
600033,福建高速,2019/4/30
600035,楚天高速,2004/4/30
600035,楚天高速,2004/8/10
600035,楚天高速,2004/10/30
600035,楚天高速,2005/4/28
600035,楚天高速,2005/8/10
600035,楚天高速,2005/10/29
600035,楚天高速,2006/4/25
600035,楚天高速,2006/4/25
600035,楚天高速,2006/8/30
600035,楚天高速,2006/10/31
600035,楚天高速,2007/4/28
600035,楚天高速,2007/8/22
600035,楚天高速,2007/10/27
600035,楚天高速,2008/4/12
600035,楚天高速,2008/4/28
600035,楚天高速,2008/7/25
600035,楚天高速,2008/10/28
600035,楚天高速,2009/4/16
600035,楚天高速,2009/4/28
600035,楚天高速,2009/8/26
600035,楚天高速,2009/10/23
600035,楚天高速,2010/4/22
600035,楚天高速,2010/4/28
600035,楚天高速,2010/8/19
600035,楚天高速,2010/10/28
600035,楚天高速,2011/4/19
600035,楚天高速,2011/4/28
600035,楚天高速,2011/8/13
600035,楚天高速,2011/10/31
600035,楚天高速,2012/4/12
600035,楚天高速,2012/4/24
600035,楚天高速,2012/8/10
600035,楚天高速,2012/10/26
600035,楚天高速,2013/4/27
600035,楚天高速,2013/4/27
600035,楚天高速,2013/7/30
600035,楚天高速,2013/10/29
600035,楚天高速,2014/3/26
600035,楚天高速,2014/4/26
600035,楚天高速,2014/7/31
600035,楚天高速,2014/10/31
600035,楚天高速,2015/3/4
600035,楚天高速,2015/4/28
600035,楚天高速,2015/8/19
600035,楚天高速,2015/10/30
600035,楚天高速,2016/3/31
600035,楚天高速,2016/4/29
600035,楚天高速,2016/8/30
600035,楚天高速,2016/10/28
600035,楚天高速,2017/3/31
600035,楚天高速,2017/4/28
600035,楚天高速,2017/8/31
600035,楚天高速,2017/10/31
600035,楚天高速,2018/4/27
600035,楚天高速,2018/4/27
600035,楚天高速,2018/8/21
600035,楚天高速,2018/10/30
600035,楚天高速,2019/4/27
600035,楚天高速,2019/4/27
600036,招商银行,2002/8/19
600036,招商银行,2002/10/30
600036,招商银行,2003/4/18
600036,招商银行,2003/4/28
600036,招商银行,2003/8/26
600036,招商银行,2003/10/27
600036,招商银行,2004/4/28
600036,招商银行,2004/8/6
600036,招商银行,2004/10/28
600036,招商银行,2005/3/31
600036,招商银行,2005/4/27
600036,招商银行,2005/8/19
600036,招商银行,2005/10/28
600036,招商银行,2006/4/12
600036,招商银行,2006/4/27
600036,招商银行,2006/8/9
600036,招商银行,2006/10/27
600036,招商银行,2007/4/17
600036,招商银行,2007/4/27
600036,招商银行,2007/8/10
600036,招商银行,2007/10/23
600036,招商银行,2008/3/19
600036,招商银行,2008/4/23
600036,招商银行,2008/8/19
600036,招商银行,2008/10/30
600036,招商银行,2009/4/25
600036,招商银行,2009/4/30
600036,招商银行,2009/8/29
600036,招商银行,2009/10/31
600036,招商银行,2010/4/14
600036,招商银行,2010/4/29
600036,招商银行,2010/8/19
600036,招商银行,2010/10/30
600036,招商银行,2011/4/1
600036,招商银行,2011/4/29
600036,招商银行,2011/8/31
600036,招商银行,2011/10/29
600036,招商银行,2012/3/29
600036,招商银行,2012/4/28
600036,招商银行,2012/8/18
600036,招商银行,2012/10/30
600036,招商银行,2013/3/29
600036,招商银行,2013/4/27
600036,招商银行,2013/8/17
600036,招商银行,2013/10/30
600036,招商银行,2014/3/29
600036,招商银行,2014/4/29
600036,招商银行,2014/8/30
600036,招商银行,2014/10/30
600036,招商银行,2015/3/19
600036,招商银行,2015/4/29
600036,招商银行,2015/8/26
600036,招商银行,2015/10/30
600036,招商银行,2016/3/31
600036,招商银行,2016/4/29
600036,招商银行,2016/8/19
600036,招商银行,2016/10/29
600036,招商银行,2017/3/25
600036,招商银行,2017/4/28
600036,招商银行,2017/8/19
600036,招商银行,2017/10/28
600036,招商银行,2018/3/24
600036,招商银行,2018/4/28
600036,招商银行,2018/8/25
600036,招商银行,2018/10/31
600036,招商银行,2019/3/23
600036,招商银行,2019/4/30
600037,歌华有线,2002/3/21
600037,歌华有线,2002/4/20
600037,歌华有线,2002/8/1
600037,歌华有线,2002/10/12
600037,歌华有线,2003/3/6
600037,歌华有线,2003/8/20
600037,歌华有线,2003/10/29
600037,歌华有线,2004/2/13
600037,歌华有线,2004/4/17
600037,歌华有线,2004/8/31
600037,歌华有线,2004/10/25
600037,歌华有线,2005/4/6
600037,歌华有线,2005/4/13
600037,歌华有线,2005/8/16
600037,歌华有线,2005/10/27
600037,歌华有线,2006/3/15
600037,歌华有线,2006/4/18
600037,歌华有线,2006/8/18
600037,歌华有线,2006/10/23
600037,歌华有线,2007/3/29
600037,歌华有线,2007/4/20
600037,歌华有线,2007/8/17
600037,歌华有线,2007/10/30
600037,歌华有线,2008/4/24
600037,歌华有线,2008/4/24
600037,歌华有线,2008/8/16
600037,歌华有线,2008/10/24
600037,歌华有线,2009/4/29
600037,歌华有线,2009/8/22
600037,歌华有线,2009/10/30
600037,歌华有线,2010/3/20
600037,歌华有线,2010/4/29
600037,歌华有线,2010/8/30
600037,歌华有线,2010/10/30
600037,歌华有线,2011/4/16
600037,歌华有线,2011/8/20
600037,歌华有线,2011/10/29
600037,歌华有线,2012/4/14
600037,歌华有线,2012/4/28
600037,歌华有线,2012/8/31
600037,歌华有线,2012/10/31
600037,歌华有线,2013/4/13
600037,歌华有线,2013/4/27
600037,歌华有线,2013/8/30
600037,歌华有线,2013/10/30
600037,歌华有线,2014/4/18
600037,歌华有线,2014/4/26
600037,歌华有线,2014/8/29
600037,歌华有线,2014/10/30
600037,歌华有线,2015/3/21
600037,歌华有线,2015/4/29
600037,歌华有线,2015/8/29
600037,歌华有线,2015/10/31
600037,歌华有线,2016/4/1
600037,歌华有线,2016/4/29
600037,歌华有线,2016/8/20
600037,歌华有线,2016/10/29
600037,歌华有线,2017/4/1
600037,歌华有线,2017/4/29
600037,歌华有线,2017/8/26
600037,歌华有线,2017/10/28
600037,歌华有线,2018/4/14
600037,歌华有线,2018/4/28
600037,歌华有线,2018/8/31
600037,歌华有线,2018/10/30
600037,歌华有线,2019/4/20
600037,歌华有线,2019/4/30
600038,中直股份,2000/12/13
600038,中直股份,2001/7/24
600038,中直股份,2002/3/2
600038,中直股份,2002/7/23
600038,中直股份,2002/10/26
600038,中直股份,2003/1/23
600038,中直股份,2003/4/22
600038,中直股份,2003/7/15
600038,中直股份,2003/10/22
600038,中直股份,2004/4/6
600038,中直股份,2004/4/26
600038,中直股份,2004/8/30
600038,中直股份,2004/10/26
600038,中直股份,2005/4/6
600038,中直股份,2005/4/26
600038,中直股份,2005/8/29
600038,中直股份,2005/10/25
600038,中直股份,2006/4/6
600038,中直股份,2006/4/25
600038,中直股份,2006/7/12
600038,中直股份,2006/10/25
600038,中直股份,2007/4/3
600038,中直股份,2007/4/30
600038,中直股份,2007/8/28
600038,中直股份,2007/10/23
600038,中直股份,2008/4/12
600038,中直股份,2008/4/26
600038,中直股份,2008/8/26
600038,中直股份,2008/10/28
600038,中直股份,2009/4/10
600038,中直股份,2009/4/24
600038,中直股份,2009/8/25
600038,中直股份,2009/10/28
600038,中直股份,2010/4/12
600038,中直股份,2010/4/27
600038,中直股份,2010/8/18
600038,中直股份,2010/10/28
600038,中直股份,2011/3/30
600038,中直股份,2011/4/28
600038,中直股份,2011/8/31
600038,中直股份,2011/10/24
600038,中直股份,2012/3/28
600038,中直股份,2012/4/25
600038,中直股份,2012/8/29
600038,中直股份,2012/10/25
600038,中直股份,2013/3/26
600038,中直股份,2013/4/25
600038,中直股份,2013/8/22
600038,中直股份,2013/10/28
600038,中直股份,2014/3/26
600038,中直股份,2014/4/25
600038,中直股份,2014/8/27
600038,中直股份,2014/10/29
600038,中直股份,2015/3/31
600038,中直股份,2015/4/30
600038,中直股份,2015/8/27
600038,中直股份,2015/10/28
600038,中直股份,2016/3/30
600038,中直股份,2016/4/22
600038,中直股份,2016/8/26
600038,中直股份,2016/10/28
600038,中直股份,2017/3/16
600038,中直股份,2017/4/28
600038,中直股份,2017/8/31
600038,中直股份,2017/10/27
600038,中直股份,2018/3/17
600038,中直股份,2018/4/27
600038,中直股份,2018/8/25
600038,中直股份,2018/10/26
600038,中直股份,2019/3/21
600038,中直股份,2019/4/26
600039,四川路桥,2003/4/29
600039,四川路桥,2003/8/29
600039,四川路桥,2003/10/29
600039,四川路桥,2004/4/10
600039,四川路桥,2004/4/29
600039,四川路桥,2004/8/30
600039,四川路桥,2004/10/30
600039,四川路桥,2005/4/5
600039,四川路桥,2005/4/28
600039,四川路桥,2005/8/31
600039,四川路桥,2005/10/29
600039,四川路桥,2006/4/6
600039,四川路桥,2006/4/29
600039,四川路桥,2006/8/26
600039,四川路桥,2006/10/28
600039,四川路桥,2007/4/7
600039,四川路桥,2007/4/28
600039,四川路桥,2007/8/28
600039,四川路桥,2007/10/31
600039,四川路桥,2008/4/2
600039,四川路桥,2008/4/30
600039,四川路桥,2008/8/28
600039,四川路桥,2008/10/31
600039,四川路桥,2009/3/25
600039,四川路桥,2009/4/29
600039,四川路桥,2009/8/26
600039,四川路桥,2009/10/29
600039,四川路桥,2010/3/25
600039,四川路桥,2010/4/29
600039,四川路桥,2010/8/26
600039,四川路桥,2010/10/29
600039,四川路桥,2011/3/25
600039,四川路桥,2011/4/25
600039,四川路桥,2011/8/31
600039,四川路桥,2011/10/29
600039,四川路桥,2012/3/28
600039,四川路桥,2012/4/27
600039,四川路桥,2012/8/21
600039,四川路桥,2012/10/31
600039,四川路桥,2013/3/28
600039,四川路桥,2013/4/26
600039,四川路桥,2013/8/31
600039,四川路桥,2013/10/31
600039,四川路桥,2014/3/28
600039,四川路桥,2014/4/30
600039,四川路桥,2014/8/30
600039,四川路桥,2014/10/31
600039,四川路桥,2015/4/22
600039,四川路桥,2015/4/30
600039,四川路桥,2015/8/29
600039,四川路桥,2015/10/31
600039,四川路桥,2016/4/15
600039,四川路桥,2016/4/30
600039,四川路桥,2016/8/31
600039,四川路桥,2016/10/29
600039,四川路桥,2017/4/15
600039,四川路桥,2017/4/29
600039,四川路桥,2017/8/31
600039,四川路桥,2017/10/31
600039,四川路桥,2018/4/14
600039,四川路桥,2018/4/28
600039,四川路桥,2018/8/31
600039,四川路桥,2018/10/31
600039,四川路桥,2019/4/20
600039,四川路桥,2019/4/30
600048,保利地产,2006/8/15
600048,保利地产,2006/10/31
600048,保利地产,2007/2/13
600048,保利地产,2007/4/24
600048,保利地产,2007/8/21
600048,保利地产,2007/10/19
600048,保利地产,2008/2/5
600048,保利地产,2008/4/18
600048,保利地产,2008/7/25
600048,保利地产,2008/10/28
600048,保利地产,2009/2/18
600048,保利地产,2009/4/24
600048,保利地产,2009/8/26
600048,保利地产,2009/10/27
600048,保利地产,2010/2/4
600048,保利地产,2010/4/26
600048,保利地产,2010/8/10
600048,保利地产,2010/10/26
600048,保利地产,2011/3/1
600048,保利地产,2011/4/25
600048,保利地产,2011/8/29
600048,保利地产,2011/10/31
600048,保利地产,2012/4/6
600048,保利地产,2012/4/20
600048,保利地产,2012/8/23
600048,保利地产,2012/10/30
600048,保利地产,2013/3/26
600048,保利地产,2013/4/25
600048,保利地产,2013/8/27
600048,保利地产,2013/10/29
600048,保利地产,2014/4/1
600048,保利地产,2014/4/30
600048,保利地产,2014/8/26
600048,保利地产,2014/10/28
600048,保利地产,2015/3/17
600048,保利地产,2015/4/30
600048,保利地产,2015/8/25
600048,保利地产,2015/10/30
600048,保利地产,2016/4/28
600048,保利地产,2016/8/30
600048,保利地产,2016/10/29
600048,保利地产,2017/4/18
600048,保利地产,2017/4/29
600048,保利地产,2017/8/30
600048,保利地产,2017/10/27
600048,保利地产,2018/4/17
600048,保利地产,2018/4/27
600048,保利地产,2018/8/14
600048,保利地产,2018/10/30
600048,保利地产,2019/4/16
600048,保利地产,2019/4/27
600050,中国联通,2002/9/17
600050,中国联通,2003/4/2
600050,中国联通,2003/4/30
600050,中国联通,2003/8/29
600050,中国联通,2003/10/30
600050,中国联通,2004/3/26
600050,中国联通,2004/4/30
600050,中国联通,2004/8/27
600050,中国联通,2004/10/29
600050,中国联通,2005/3/25
600050,中国联通,2005/4/29
600050,中国联通,2005/8/26
600050,中国联通,2005/10/28
600050,中国联通,2006/3/24
600050,中国联通,2006/4/28
600050,中国联通,2006/8/25
600050,中国联通,2006/10/27
600050,中国联通,2007/3/30
600050,中国联通,2007/4/27
600050,中国联通,2007/8/24
600050,中国联通,2007/10/27
600050,中国联通,2008/3/28
600050,中国联通,2008/4/25
600050,中国联通,2008/8/26
600050,中国联通,2008/10/31
600050,中国联通,2009/4/1
600050,中国联通,2009/4/30
600050,中国联通,2009/8/29
600050,中国联通,2009/10/31
600050,中国联通,2010/3/25
600050,中国联通,2010/4/30
600050,中国联通,2010/8/27
600050,中国联通,2010/10/30
600050,中国联通,2011/3/30
600050,中国联通,2011/4/27
600050,中国联通,2011/8/25
600050,中国联通,2011/10/28
600050,中国联通,2012/3/23
600050,中国联通,2012/4/26
600050,中国联通,2012/8/24
600050,中国联通,2012/10/26
600050,中国联通,2013/3/22
600050,中国联通,2013/4/26
600050,中国联通,2013/8/9
600050,中国联通,2013/10/25
600050,中国联通,2014/2/28
600050,中国联通,2014/4/18
600050,中国联通,2014/8/8
600050,中国联通,2014/10/24
600050,中国联通,2015/3/4
600050,中国联通,2015/4/24
600050,中国联通,2015/8/22
600050,中国联通,2015/10/23
600050,中国联通,2016/3/17
600050,中国联通,2016/4/22
600050,中国联通,2016/8/18
600050,中国联通,2016/10/22
600050,中国联通,2017/3/16
600050,中国联通,2017/4/22
600050,中国联通,2017/8/17
600050,中国联通,2017/10/28
600050,中国联通,2018/3/16
600050,中国联通,2018/4/21
600050,中国联通,2018/8/16
600050,中国联通,2018/10/23
600050,中国联通,2019/3/14
600050,中国联通,2019/4/24
600051,宁波联合,2002/3/22
600051,宁波联合,2002/8/14
600051,宁波联合,2002/10/30
600051,宁波联合,2003/3/15
600051,宁波联合,2003/4/24
600051,宁波联合,2003/8/8
600051,宁波联合,2003/10/25
600051,宁波联合,2004/3/19
600051,宁波联合,2004/4/24
600051,宁波联合,2004/8/23
600051,宁波联合,2004/10/23
600051,宁波联合,2005/3/15
600051,宁波联合,2005/4/26
600051,宁波联合,2005/8/16
600051,宁波联合,2005/10/28
600051,宁波联合,2006/3/21
600051,宁波联合,2006/4/25
600051,宁波联合,2006/8/22
600051,宁波联合,2006/10/17
600051,宁波联合,2007/3/27
600051,宁波联合,2007/4/24
600051,宁波联合,2007/8/14
600051,宁波联合,2007/10/25
600051,宁波联合,2008/3/18
600051,宁波联合,2008/4/28
600051,宁波联合,2008/8/12
600051,宁波联合,2008/10/28
600051,宁波联合,2009/3/26
600051,宁波联合,2009/4/23
600051,宁波联合,2009/8/25
600051,宁波联合,2009/10/27
600051,宁波联合,2010/3/16
600051,宁波联合,2010/4/21
600051,宁波联合,2010/8/24
600051,宁波联合,2010/10/26
600051,宁波联合,2011/3/22
600051,宁波联合,2011/4/26
600051,宁波联合,2011/8/30
600051,宁波联合,2011/10/25
600051,宁波联合,2012/3/27
600051,宁波联合,2012/4/19
600051,宁波联合,2012/8/28
600051,宁波联合,2012/10/24
600051,宁波联合,2013/3/26
600051,宁波联合,2013/4/25
600051,宁波联合,2013/8/27
600051,宁波联合,2013/10/29
600051,宁波联合,2014/3/25
600051,宁波联合,2014/4/29
600051,宁波联合,2014/8/26
600051,宁波联合,2014/10/30
600051,宁波联合,2015/3/31
600051,宁波联合,2015/4/24
600051,宁波联合,2015/8/28
600051,宁波联合,2015/10/28
600051,宁波联合,2016/3/29
600051,宁波联合,2016/4/27
600051,宁波联合,2016/8/30
600051,宁波联合,2016/10/25
600051,宁波联合,2017/4/22
600051,宁波联合,2017/4/29
600051,宁波联合,2017/8/15
600051,宁波联合,2017/10/24
600051,宁波联合,2018/4/17
600051,宁波联合,2018/4/24
600051,宁波联合,2018/8/14
600051,宁波联合,2018/10/23
600051,宁波联合,2019/3/26
600051,宁波联合,2019/4/23
600052,浙江广厦,2002/4/16
600052,浙江广厦,2002/8/17
600052,浙江广厦,2002/10/26
600052,浙江广厦,2003/4/12
600052,浙江广厦,2003/4/25
600052,浙江广厦,2003/8/2
600052,浙江广厦,2003/10/31
600052,浙江广厦,2004/4/10
600052,浙江广厦,2004/4/24
600052,浙江广厦,2004/8/21
600052,浙江广厦,2004/10/23
600052,浙江广厦,2005/4/23
600052,浙江广厦,2005/4/29
600052,浙江广厦,2005/8/20
600052,浙江广厦,2005/10/31
600052,浙江广厦,2006/4/22
600052,浙江广厦,2006/4/29
600052,浙江广厦,2006/8/11
600052,浙江广厦,2006/10/18
600052,浙江广厦,2007/4/21
600052,浙江广厦,2007/4/27
600052,浙江广厦,2007/8/24
600052,浙江广厦,2007/10/31
600052,浙江广厦,2008/4/15
600052,浙江广厦,2008/4/30
600052,浙江广厦,2008/8/22
600052,浙江广厦,2008/10/29
600052,浙江广厦,2009/4/28
600052,浙江广厦,2009/8/31
600052,浙江广厦,2009/10/31
600052,浙江广厦,2010/2/27
600052,浙江广厦,2010/4/24
600052,浙江广厦,2010/8/28
600052,浙江广厦,2010/10/30
600052,浙江广厦,2011/4/9
600052,浙江广厦,2011/4/25
600052,浙江广厦,2011/8/31
600052,浙江广厦,2011/10/31
600052,浙江广厦,2012/4/14
600052,浙江广厦,2012/4/26
600052,浙江广厦,2012/8/25
600052,浙江广厦,2012/10/31
600052,浙江广厦,2013/4/23
600052,浙江广厦,2013/4/27
600052,浙江广厦,2013/8/24
600052,浙江广厦,2013/10/26
600052,浙江广厦,2014/3/18
600052,浙江广厦,2014/4/26
600052,浙江广厦,2014/8/30
600052,浙江广厦,2014/10/30
600052,浙江广厦,2015/2/10
600052,浙江广厦,2015/4/30
600052,浙江广厦,2015/8/25
600052,浙江广厦,2015/10/31
600052,浙江广厦,2016/4/29
600052,浙江广厦,2016/8/16
600052,浙江广厦,2016/10/25
600052,浙江广厦,2017/3/21
600052,浙江广厦,2017/4/25
600052,浙江广厦,2017/8/22
600052,浙江广厦,2017/10/31
600052,浙江广厦,2018/3/23
600052,浙江广厦,2018/4/28
600052,浙江广厦,2018/8/28
600052,浙江广厦,2018/10/30
600052,浙江广厦,2019/4/29
600052,浙江广厦,2019/4/29
600053,九鼎投资,2002/4/27
600053,九鼎投资,2002/8/17
600053,九鼎投资,2002/10/30
600053,九鼎投资,2003/4/29
600053,九鼎投资,2003/8/27
600053,九鼎投资,2004/4/29
600053,九鼎投资,2004/8/31
600053,九鼎投资,2004/10/30
600053,九鼎投资,2005/1/29
600053,九鼎投资,2005/4/23
600053,九鼎投资,2005/8/26
600053,九鼎投资,2005/10/29
600053,九鼎投资,2006/3/17
600053,九鼎投资,2006/4/26
600053,九鼎投资,2006/7/17
600053,九鼎投资,2006/10/26
600053,九鼎投资,2007/2/6
600053,九鼎投资,2007/4/20
600053,九鼎投资,2007/7/24
600053,九鼎投资,2007/10/24
600053,九鼎投资,2008/3/12
600053,九鼎投资,2008/4/21
600053,九鼎投资,2008/8/16
600053,九鼎投资,2008/10/18
600053,九鼎投资,2009/3/7
600053,九鼎投资,2009/4/18
600053,九鼎投资,2009/8/15
600053,九鼎投资,2009/10/24
600053,九鼎投资,2010/3/16
600053,九鼎投资,2010/4/24
600053,九鼎投资,2010/8/21
600053,九鼎投资,2010/10/23
600053,九鼎投资,2011/3/22
600053,九鼎投资,2011/4/16
600053,九鼎投资,2011/8/16
600053,九鼎投资,2011/10/22
600053,九鼎投资,2012/4/17
600053,九鼎投资,2012/4/28
600053,九鼎投资,2012/8/21
600053,九鼎投资,2012/10/30
600053,九鼎投资,2013/4/16
600053,九鼎投资,2013/4/27
600053,九鼎投资,2013/8/20
600053,九鼎投资,2013/10/26
600053,九鼎投资,2014/4/15
600053,九鼎投资,2014/4/26
600053,九鼎投资,2014/8/19
600053,九鼎投资,2014/10/21
600053,九鼎投资,2015/4/8
600053,九鼎投资,2015/4/15
600053,九鼎投资,2015/7/28
600053,九鼎投资,2015/10/24
600053,九鼎投资,2016/2/2
600053,九鼎投资,2016/4/28
600053,九鼎投资,2016/8/10
600053,九鼎投资,2016/10/31
600053,九鼎投资,2017/4/29
600053,九鼎投资,2017/4/29
600053,九鼎投资,2017/8/25
600053,九鼎投资,2017/10/30
600053,九鼎投资,2018/3/21
600053,九鼎投资,2018/4/27
600053,九鼎投资,2018/8/25
600053,九鼎投资,2018/10/27
600053,九鼎投资,2019/4/27
600053,九鼎投资,2019/4/30
600054,黄山旅游,2001/8/17
600054,黄山旅游,2002/4/5
600054,黄山旅游,2002/8/17
600054,黄山旅游,2002/10/26
600054,黄山旅游,2003/4/19
600054,黄山旅游,2003/4/30
600054,黄山旅游,2003/10/30
600054,黄山旅游,2004/4/16
600054,黄山旅游,2004/4/30
600054,黄山旅游,2004/8/20
600054,黄山旅游,2004/10/30
600054,黄山旅游,2005/4/20
600054,黄山旅游,2005/4/27
600054,黄山旅游,2005/8/20
600054,黄山旅游,2005/10/25
600054,黄山旅游,2006/4/28
600054,黄山旅游,2006/4/28
600054,黄山旅游,2006/8/18
600054,黄山旅游,2006/10/30
600054,黄山旅游,2007/1/27
600054,黄山旅游,2007/4/27
600054,黄山旅游,2007/8/30
600054,黄山旅游,2007/10/26
600054,黄山旅游,2008/4/21
600054,黄山旅游,2008/4/28
600054,黄山旅游,2008/8/15
600054,黄山旅游,2008/10/25
600054,黄山旅游,2009/4/9
600054,黄山旅游,2009/4/28
600054,黄山旅游,2009/8/21
600054,黄山旅游,2009/10/30
600054,黄山旅游,2010/3/26
600054,黄山旅游,2010/4/21
600054,黄山旅游,2010/8/18
600054,黄山旅游,2010/10/28
600054,黄山旅游,2011/4/29
600054,黄山旅游,2011/8/19
600054,黄山旅游,2011/10/28
600054,黄山旅游,2012/4/26
600054,黄山旅游,2012/8/10
600054,黄山旅游,2012/10/24
600054,黄山旅游,2013/4/26
600054,黄山旅游,2013/4/26
600054,黄山旅游,2013/8/15
600054,黄山旅游,2013/10/23
600054,黄山旅游,2014/3/27
600054,黄山旅游,2014/4/26
600054,黄山旅游,2014/8/7
600054,黄山旅游,2014/10/31
600054,黄山旅游,2015/4/16
600054,黄山旅游,2015/4/24
600054,黄山旅游,2015/8/26
600054,黄山旅游,2015/10/29
600054,黄山旅游,2016/4/14
600054,黄山旅游,2016/4/28
600054,黄山旅游,2016/8/25
600054,黄山旅游,2016/10/27
600054,黄山旅游,2017/4/14
600054,黄山旅游,2017/4/28
600054,黄山旅游,2017/8/25
600054,黄山旅游,2017/10/28
600054,黄山旅游,2018/4/12
600054,黄山旅游,2018/4/28
600054,黄山旅游,2018/8/25
600054,黄山旅游,2018/10/27
600054,黄山旅游,2019/4/13
600054,黄山旅游,2019/4/27
600055,万东医疗,2001/8/18
600055,万东医疗,2002/3/20
600055,万东医疗,2002/8/13
600055,万东医疗,2002/10/26
600055,万东医疗,2003/3/11
600055,万东医疗,2003/4/22
600055,万东医疗,2003/8/12
600055,万东医疗,2003/10/29
600055,万东医疗,2004/3/16
600055,万东医疗,2004/4/28
600055,万东医疗,2004/8/18
600055,万东医疗,2004/10/26
600055,万东医疗,2005/3/16
600055,万东医疗,2005/4/20
600055,万东医疗,2005/8/20
600055,万东医疗,2005/10/28
600055,万东医疗,2006/4/18
600055,万东医疗,2006/4/28
600055,万东医疗,2006/8/18
600055,万东医疗,2006/10/28
600055,万东医疗,2007/4/7
600055,万东医疗,2007/4/28
600055,万东医疗,2007/8/18
600055,万东医疗,2007/10/29
600055,万东医疗,2008/3/28
600055,万东医疗,2008/4/26
600055,万东医疗,2008/7/29
600055,万东医疗,2008/10/28
600055,万东医疗,2009/3/28
600055,万东医疗,2009/4/28
600055,万东医疗,2009/8/18
600055,万东医疗,2009/10/28
600055,万东医疗,2010/3/26
600055,万东医疗,2010/4/28
600055,万东医疗,2010/7/28
600055,万东医疗,2010/10/26
600055,万东医疗,2011/3/30
600055,万东医疗,2011/4/28
600055,万东医疗,2011/8/18
600055,万东医疗,2011/10/28
600055,万东医疗,2012/3/10
600055,万东医疗,2012/4/28
600055,万东医疗,2012/8/18
600055,万东医疗,2012/10/27
600055,万东医疗,2013/3/16
600055,万东医疗,2013/4/27
600055,万东医疗,2013/8/24
600055,万东医疗,2013/10/29
600055,万东医疗,2014/3/12
600055,万东医疗,2014/4/26
600055,万东医疗,2014/8/23
600055,万东医疗,2014/10/25
600055,万东医疗,2015/3/28
600055,万东医疗,2015/4/25
600055,万东医疗,2015/8/22
600055,万东医疗,2015/10/24
600055,万东医疗,2016/4/16
600055,万东医疗,2016/4/29
600055,万东医疗,2016/8/20
600055,万东医疗,2016/10/22
600055,万东医疗,2017/4/8
600055,万东医疗,2017/4/29
600055,万东医疗,2017/8/26
600055,万东医疗,2017/10/28
600055,万东医疗,2018/4/28
600055,万东医疗,2018/4/28
600055,万东医疗,2018/8/25
600055,万东医疗,2018/10/27
600055,万东医疗,2019/4/27
600055,万东医疗,2019/4/27
600056,中国医药,2002/3/26
600056,中国医药,2002/8/14
600056,中国医药,2002/10/29
600056,中国医药,2003/3/19
600056,中国医药,2003/4/25
600056,中国医药,2003/8/14
600056,中国医药,2003/10/28
600056,中国医药,2004/2/19
600056,中国医药,2004/4/27
600056,中国医药,2004/8/4
600056,中国医药,2004/10/23
600056,中国医药,2005/3/25
600056,中国医药,2005/4/27
600056,中国医药,2005/8/18
600056,中国医药,2005/10/26
600056,中国医药,2006/3/18
600056,中国医药,2006/4/27
600056,中国医药,2006/7/28
600056,中国医药,2006/10/25
600056,中国医药,2007/3/27
600056,中国医药,2007/4/27
600056,中国医药,2007/7/31
600056,中国医药,2007/10/30
600056,中国医药,2008/3/27
600056,中国医药,2008/4/22
600056,中国医药,2008/7/29
600056,中国医药,2008/10/25
600056,中国医药,2009/3/31
600056,中国医药,2009/4/24
600056,中国医药,2009/8/11
600056,中国医药,2009/10/27
600056,中国医药,2010/3/16
600056,中国医药,2010/4/27
600056,中国医药,2010/8/20
600056,中国医药,2010/10/25
600056,中国医药,2011/3/15
600056,中国医药,2011/4/28
600056,中国医药,2011/8/9
600056,中国医药,2011/10/26
600056,中国医药,2012/3/27
600056,中国医药,2012/4/25
600056,中国医药,2012/8/15
600056,中国医药,2012/10/23
600056,中国医药,2013/3/8
600056,中国医药,2013/4/26
600056,中国医药,2013/8/10
600056,中国医药,2013/10/31
600056,中国医药,2014/3/25
600056,中国医药,2014/4/29
600056,中国医药,2014/8/19
600056,中国医药,2014/10/31
600056,中国医药,2015/3/31
600056,中国医药,2015/4/28
600056,中国医药,2015/8/28
600056,中国医药,2015/10/31
600056,中国医药,2016/3/29
600056,中国医药,2016/4/29
600056,中国医药,2016/8/29
600056,中国医药,2016/10/29
600056,中国医药,2017/3/28
600056,中国医药,2017/4/28
600056,中国医药,2017/8/26
600056,中国医药,2017/10/28
600056,中国医药,2018/3/31
600056,中国医药,2018/4/28
600056,中国医药,2018/8/28
600056,中国医药,2018/10/27
600056,中国医药,2019/3/28
600056,中国医药,2019/4/27
600057,厦门象屿,2000/8/5
600057,厦门象屿,2002/4/19
