"","permno","pilu","date","cumret"
"15965",601669,6,2017-04-28,1.015873
"15966",601669,7,2017-08-29,0.988790855721269
"15967",601669,8,2017-10-31,0.992385454765712
"15968",601669,9,2018-04-19,0.991522131912
"15969",601669,10,2018-04-27,1.0021840968
"15970",601669,11,2018-08-31,0.948646514425191
"15971",601669,12,2018-10-31,0.957976490211114
"15972",601669,19,2018-04-25,0.984600784895421
"15973",601678,1,2016-02-26,1.02578290908006
"15974",601678,2,2016-04-19,1.02324729589256
"15975",601678,3,2016-07-22,0.975285005757668
"15976",601678,5,2017-03-02,0.97931108991504
"15977",601678,6,2017-04-14,0.955616396085418
"15978",601678,7,2017-07-21,1.03743515324074
"15979",601678,8,2017-10-23,0.994278618037054
"15980",601678,9,2018-03-09,0.981725207104971
"15981",601678,11,2018-08-03,1.01277046924451
"15982",601678,12,2018-10-23,1.00930755570155
"15983",601688,1,2016-03-30,0.984303715141493
"15984",601688,2,2016-04-29,0.977540552359759
"15985",601688,5,2017-03-31,1.00048224494252
"15986",601688,6,2017-04-27,1.01656456329168
"15987",601688,8,2017-10-31,0.951848867519987
"15988",601688,9,2018-03-29,1.00584676135318
"15989",601688,10,2018-04-27,1.02014107873138
"15990",601688,11,2018-08-31,0.98829905663279
"15991",601688,12,2018-10-31,1.06368560991589
"15992",601689,1,2016-04-15,1.08045745601365
"15993",601689,2,2016-04-25,0.871296265790111
"15994",601689,3,2016-08-25,1.12387605383898
"15995",601689,4,2016-10-28,1.07352587753448
"15996",601689,5,2017-04-18,0.942042094042034
"15997",601689,6,2017-04-26,1.00819033533239
"15998",601689,9,2018-04-17,1.01132100668694
"15999",601689,10,2018-04-25,0.969152794276963
"16000",601689,11,2018-08-24,0.987277057406357
"16001",601689,12,2018-10-25,0.974575984306369
"16002",601689,19,2018-04-20,0.940198738847258
"16003",601699,1,2016-04-21,1.051701
"16004",601699,2,2016-04-28,1.004032
"16005",601699,3,2016-07-29,1.03390428822424
"16006",601699,4,2016-10-28,1.05676514242622
"16007",601699,5,2017-03-31,1.03445722437937
"16008",601699,6,2017-04-28,0.996633164601428
"16009",601699,7,2017-08-25,0.999145465152479
"16010",601699,8,2017-10-27,0.987577796254734
"16011",601699,9,2018-04-20,0.99384
"16012",601699,10,2018-04-27,1.007859
"16013",601699,11,2018-08-24,0.988682394238996
"16014",601699,12,2018-10-26,1.03460247529422
"16015",601699,19,2018-04-27,0.981010898504658
"16016",601717,5,2017-03-28,1.03456151631914
"16017",601717,8,2017-10-31,0.994381852590964
"16018",601717,9,2018-03-30,0.998986727687693
"16019",601717,11,2018-08-30,1.02549730083704
"16020",601727,1,2016-03-31,1.03142870982988
"16021",601727,7,2017-08-31,1.05132150117089
"16022",601727,8,2017-10-31,1.10049227465096
"16023",601727,9,2018-03-30,0.989629568215782
"16024",601727,11,2018-08-31,0.998360870554191
"16025",601727,12,2018-10-31,0.981959878823203
"16026",601766,1,2016-03-30,0.973893067694534
"16027",601766,2,2016-04-28,0.966565600018102
"16028",601766,3,2016-08-23,1.00858287430324
"16029",601766,5,2017-03-30,1.0121474853859
"16030",601766,6,2017-04-28,0.974418935874933
"16031",601766,9,2018-03-29,1.00410955099721
"16032",601766,10,2018-04-27,1.01170345952262
"16033",601766,12,2018-10-31,1.02053127332678
"16034",601777,1,2016-04-21,0.939918471588606
"16035",601777,2,2016-04-29,1.03336460017563
"16036",601777,3,2016-04-22,1.00747
"16037",601777,4,2016-10-25,1.00913617896444
"16038",601777,6,2017-04-25,0.936427746989067
"16039",601777,7,2017-08-23,0.987759757355822
"16040",601777,8,2017-10-26,1.00119806890758
"16041",601777,10,2018-04-26,0.962449184872189
"16042",601777,12,2018-10-26,1.0387732928592
"16043",601788,2,2016-04-26,0.986885856860918
"16044",601788,3,2016-08-30,0.991963177428167
"16045",601788,5,2017-03-30,1.0041525644282
"16046",601788,7,2017-08-30,1.04177444910967
"16047",601788,8,2017-10-27,1.0072993274808
"16048",601788,9,2018-03-27,0.965223192337838
"16049",601788,10,2018-04-27,1.02035932018725
"16050",601788,11,2018-08-29,0.972962255686034
"16051",601788,12,2018-10-30,1.08380947966869
"16052",601789,1,2016-04-20,1.023528243436
"16053",601789,2,2016-04-28,0.999105844556
"16054",601789,3,2016-04-26,1.05268228070194
"16055",601789,6,2017-04-27,0.926907909824074
"16056",601789,7,2017-08-25,0.982739478636588
"16057",601789,9,2018-04-16,1.002187
"16058",601789,10,2018-04-24,1.014598337025
"16059",601789,11,2018-08-21,0.929606336699298
"16060",601789,12,2018-10-30,1.01479939672323
"16061",601789,19,2018-04-20,0.991867368109535
"16062",601800,1,2016-03-29,0.951285079879013
"16063",601800,2,2016-04-27,0.982524146195769
"16064",601800,3,2016-08-31,0.982787501768239
"16065",601800,5,2017-03-29,0.972727597022547
"16066",601800,6,2017-04-28,0.914822231187075
"16067",601800,7,2017-08-30,0.99834498332904
"16068",601800,8,2017-10-31,1.01343983711321
"16069",601800,9,2018-03-30,1.01828286248355
"16070",601800,11,2018-08-29,0.954877730628419
"16071",601800,12,2018-10-31,0.999418944338737
"16072",601801,2,2016-04-29,0.996380439608199
"16073",601801,3,2016-08-31,1.00315263731767
"16074",601801,4,2016-10-28,1.12408400580824
"16075",601801,7,2017-08-31,0.95899045222917
"16076",601801,11,2018-08-31,0.973157262944179
"16077",601801,12,2018-10-30,1.06622667095999
"16078",601808,1,2016-03-30,0.973887573803709
"16079",601808,2,2016-04-29,1.03472748769752
"16080",601808,3,2016-08-30,0.992724567206137
"16081",601808,5,2017-03-22,0.985282799583875
"16082",601808,6,2017-04-28,0.974522330160573
"16083",601808,7,2017-08-24,1.0357455046474
"16084",601808,8,2017-10-27,1.00818198961891
"16085",601808,9,2018-03-28,1.03203043564998
"16086",601808,11,2018-08-23,0.965459472967711
"16087",601808,12,2018-10-31,0.99109959954752
"16088",601818,1,2016-03-30,0.997661825120413
"16089",601818,5,2017-03-31,1.02747536984505
"16090",601818,8,2017-10-31,0.995073926882895
"16091",601818,9,2018-03-29,0.995439314275536
"16092",601818,11,2018-08-29,1.0220382630509
"16093",601818,12,2018-10-31,1.01778970428234
"16094",601857,1,2016-03-24,0.928756079655341
"16095",601857,2,2016-04-29,0.980184466166133
"16096",601857,3,2016-08-25,0.99865261078319
"16097",601857,5,2017-03-31,1.00361195319783
"16098",601857,6,2017-04-28,1.0244743147642
"16099",601857,7,2017-08-25,1.00761589925283
"16100",601857,8,2017-10-31,1.01472406766266
"16101",601857,9,2018-03-23,1.01528324660287
"16102",601857,11,2018-08-31,0.987684818750984
"16103",601857,12,2018-10-31,0.975178497395979
"16104",601866,1,2016-03-31,0.977690440182799
"16105",601866,2,2016-04-29,0.958240866229534
"16106",601866,3,2016-08-31,0.975845199644405
"16107",601866,5,2017-03-31,1.02745980998748
"16108",601866,7,2017-08-31,0.990126623947208
"16109",601866,8,2017-10-31,1.00000055938176
"16110",601866,9,2018-03-30,0.988861092247796
"16111",601866,11,2018-08-31,0.977610566064798
"16112",601866,12,2018-10-31,1.03232047580945
"16113",601872,1,2016-03-24,0.990327118603498
"16114",601872,2,2016-04-22,0.949204123468706
"16115",601872,3,2016-08-29,0.969924259792588
"16116",601872,4,2016-10-28,1.0165925757572
"16117",601872,5,2017-03-31,1.04643834795051
"16118",601872,6,2017-04-26,0.989053645147431
"16119",601872,8,2017-10-27,1.03462291901558
"16120",601872,9,2018-03-28,0.952261670361717
"16121",601872,10,2018-04-26,1.01125215591661
"16122",601872,11,2018-08-30,0.978360073867255
"16123",601872,12,2018-10-30,1.10042911578757
"16124",601880,1,2016-03-25,1.10924001260104
"16125",601880,2,2016-04-27,0.955134426018806
"16126",601880,3,2016-08-26,0.969231364099692
"16127",601880,4,2016-10-27,0.994196053928477
"16128",601880,5,2017-03-24,1.0274915388842
"16129",601880,7,2017-08-25,0.983466983581175
"16130",601880,8,2017-10-27,1.01379281539238
"16131",601880,9,2018-03-27,1.01331285735462
"16132",601880,10,2018-04-26,0.978312935230024
"16133",601880,11,2018-08-28,0.980403801393938
"16134",601880,12,2018-10-30,1.03037543167022
"16135",601886,1,2016-03-25,1.0499514057408
"16136",601886,2,2016-04-28,0.977648465099825
"16137",601886,3,2016-08-26,0.99100720573936
"16138",601886,4,2016-10-28,1.01110014980987
"16139",601886,5,2017-03-14,1.00188461952935
"16140",601886,6,2017-04-28,0.978814299063671
"16141",601886,7,2017-08-25,1.02455370135759
"16142",601886,8,2017-10-30,0.971510100275904
"16143",601886,9,2018-03-28,1.0222161479361
"16144",601886,10,2018-04-27,1.0129406841892
"16145",601886,11,2018-08-29,0.973792783853457
"16146",601886,12,2018-10-30,1.04137213639251
"16147",601898,1,2016-03-23,0.983717136610367
"16148",601898,2,2016-04-28,1.00779809647354
"16149",601898,3,2016-08-25,0.947189598616304
"16150",601898,5,2017-03-23,1.00850308324945
"16151",601898,6,2017-04-28,1.0259356627454
"16152",601898,7,2017-08-24,1.01470584504774
"16153",601898,9,2018-03-21,0.957596973604514
"16154",601898,11,2018-08-22,0.994380080287133
"16155",601898,12,2018-10-24,1.00217162548492
"16156",601899,4,2016-10-26,0.999230010274636
"16157",601899,8,2017-10-26,0.984733610589017
"16158",601899,10,2018-04-25,0.964183074067865
"16159",601919,1,2016-03-31,0.968976456124077
"16160",601919,2,2016-04-29,0.946667691557362
"16161",601919,3,2016-08-26,0.975471668644882
"16162",601919,5,2017-03-31,1.02235859129326
"16163",601919,7,2017-08-31,1.01026894617771
"16164",601919,8,2017-10-31,1.00289528496513
"16165",601919,9,2018-03-30,0.968997317037252
"16166",601919,11,2018-08-31,0.973564944420584
"16167",601919,12,2018-10-31,1.04167957208162
"16168",601928,1,2016-04-21,0.957567754763831
"16169",601928,3,2016-08-31,0.997364961470922
"16170",601928,5,2017-04-20,1
"16171",601928,6,2017-04-27,1
"16172",601928,8,2017-10-31,0.985960525547189
"16173",601928,11,2018-08-30,1.01009422842311
"16174",601928,12,2018-10-30,1.1266444440086
"16175",601929,1,2016-03-31,0.998539264301081
"16176",601929,2,2016-04-28,0.967888637911189
"16177",601929,3,2016-08-19,1.01574721885485
"16178",601929,4,2016-10-31,0.966099556942512
"16179",601929,5,2017-04-21,1.002525
"16180",601929,6,2017-04-28,0.997382
"16181",601929,7,2017-08-28,0.980357078478809
"16182",601929,8,2017-10-31,0.9821425183264
"16183",601929,9,2018-04-20,0.999247
"16184",601929,10,2018-04-27,1.003676
"16185",601929,11,2018-08-30,0.964304388132482
"16186",601929,12,2018-10-30,1.04610452425037
"16187",601929,19,2018-04-27,0.97961214220522
"16188",601933,1,2016-04-28,0.995226978423422
"16189",601933,3,2016-08-26,0.976939614196412
"16190",601933,4,2016-10-28,0.99011012854418
"16191",601933,5,2017-03-31,1.01557508803426
"16192",601933,7,2017-07-31,0.999999629202742
"16193",601933,8,2017-10-31,1.06629813501374
"16194",601933,10,2018-04-20,0.992837801767052
"16195",601933,12,2018-10-31,0.917785887005291
"16196",601939,1,2016-03-31,0.994046575174577
"16197",601939,3,2016-08-26,1.00190179337979
"16198",601939,4,2016-10-28,1.00544369618911
"16199",601939,5,2017-03-30,1.03263886572133
"16200",601939,6,2017-04-28,1.0486135920133
"16201",601939,7,2017-08-31,0.993052056146347
"16202",601939,8,2017-10-27,0.979423081864768
"16203",601939,9,2018-03-28,0.944521431697645
"16204",601939,10,2018-04-27,1.00963172578065
"16205",601939,11,2018-08-29,1.00657624672057
"16206",601939,12,2018-10-24,1.02313542728951
"16207",601958,1,2016-04-12,0.978992722593203
"16208",601958,2,2016-04-29,1.00525608203602
"16209",601958,3,2016-08-30,0.99249137757325
"16210",601958,4,2016-10-28,1.00018959070917
"16211",601958,5,2017-04-07,1.0168719112104
"16212",601958,6,2017-04-25,0.919939118520942
"16213",601958,7,2017-08-29,0.956041893161525
"16214",601958,9,2018-04-18,0.986616063321745
"16215",601958,11,2018-08-29,1.01050724032663
"16216",601958,12,2018-10-23,1.0153106674646
"16217",601965,6,2017-04-25,0.985215311575878
"16218",601965,7,2017-08-22,1.01991025240697
"16219",601965,8,2017-10-25,1.01243510149561
"16220",601965,9,2018-04-20,0.991287
"16221",601965,10,2018-04-27,1.016667
"16222",601965,11,2018-08-29,1.0101377574469
"16223",601965,12,2018-10-25,1.08048412142257
"16224",601965,19,2018-04-27,1.00764262318479
"16225",601968,1,2016-03-31,0.988775898436242
"16226",601968,2,2016-04-22,0.938269498790513
"16227",601968,3,2016-08-18,1.07563963191692
"16228",601968,4,2016-10-28,0.915874043587739
"16229",601968,5,2017-03-31,0.962839102836936
"16230",601968,6,2017-04-21,0.940314276483543
"16231",601968,7,2017-08-29,0.986071787159011
"16232",601968,8,2017-10-27,1.00000034774214
"16233",601968,10,2018-04-27,0.973917862438037
"16234",601968,11,2018-08-27,1.00532587684347
"16235",601968,12,2018-10-31,1.01072699565594
"16236",601969,1,2016-03-29,0.904477014138726
"16237",601969,3,2016-08-31,0.986110588547999
"16238",601969,4,2016-10-21,0.997057937854059
"16239",601969,5,2017-03-28,0.95532132376462
"16240",601969,6,2017-04-26,0.887493761950065
"16241",601969,7,2017-08-31,1.02384166630036
"16242",601969,12,2018-10-29,1.01833147359327
"16243",601988,1,2016-03-31,1.0031569029415
"16244",601988,2,2016-04-27,1.01106538916554
"16245",601988,3,2016-08-31,1.00289044493438
"16246",601988,4,2016-10-27,0.993017331444911
"16247",601988,7,2017-08-31,1.02155571292508
"16248",601988,8,2017-10-31,0.958638022180867
"16249",601988,9,2018-03-30,0.96130396450135
"16250",601988,11,2018-08-29,0.99125009428165
"16251",601988,12,2018-10-30,1.04175044044222
"16252",601991,1,2016-03-30,1.00069365113735
"16253",601991,2,2016-04-28,1.00722812909644
"16254",601991,3,2016-08-30,0.978164435127697
"16255",601991,4,2016-10-28,0.985123203317416
"16256",601991,5,2017-03-16,0.981013895471479
"16257",601991,6,2017-04-27,0.997783718688464
"16258",601991,7,2017-08-16,0.947607669989466
"16259",601991,8,2017-10-31,0.986487529448644
"16260",601991,9,2018-03-30,0.983696671705386
"16261",601991,10,2018-04-25,0.963218700632461
"16262",601991,12,2018-10-30,1.03711952241803
"16263",601992,1,2016-03-24,1.0306535123712
"16264",601992,2,2016-04-27,0.941117060295134
"16265",601992,3,2016-08-30,0.999999533684018
"16266",601992,4,2016-10-27,1.03749235161044
"16267",601992,5,2017-03-30,1.04901157736459
"16268",601992,6,2017-04-27,0.94385078582472
"16269",601992,7,2017-08-30,0.977502070658162
"16270",601992,8,2017-10-30,0.991624050113571
"16271",601992,9,2018-03-30,1.03418873261622
"16272",601992,10,2018-04-26,0.908217524494771
"16273",601992,11,2018-08-30,0.993565247560935
"16274",601992,12,2018-10-30,0.996695057533796
"16275",601996,1,2016-03-30,0.922220626870508
"16276",601996,3,2016-08-31,1.02891634212697
"16277",601996,5,2017-03-31,0.935697977385488
"16278",601996,7,2017-08-31,0.980346157503289
"16279",601996,11,2018-08-31,0.946565001907954
"16280",601996,12,2018-10-31,1.0409561003686
"16281",601998,1,2016-03-24,0.968923286925467
"16282",601998,2,2016-04-28,1.00169851943127
"16283",601998,3,2016-08-26,0.983024698465074
"16284",601998,4,2016-10-28,0.996610155358635
"16285",601998,5,2017-03-23,0.985205920340644
"16286",601998,6,2017-04-26,0.972940828756102
"16287",601998,7,2017-08-25,1.01988948513165
"16288",601998,8,2017-10-25,1.00314885103033
"16289",601998,9,2018-03-27,0.984549518805391
"16290",601998,10,2018-04-27,0.998511602987482
"16291",601998,11,2018-08-28,1.01101808766066
"16292",601998,12,2018-10-26,1.02019807819544
"16293",603000,1,2016-04-15,0.997882998643049
"16294",603000,2,2016-04-29,1.00404803999508
"16295",603000,3,2016-08-30,0.954412665381075
"16296",603000,4,2016-10-28,0.951081458357882
"16297",603000,5,2017-04-20,0.955233491748824
"16298",603000,6,2017-04-28,0.950965403885785
"16299",603000,7,2017-08-31,0.987645306970412
"16300",603000,8,2017-10-31,0.961510373394397
"16301",603000,9,2018-04-17,1.0486944926246
"16302",603000,11,2018-08-29,0.990712452837928
"16303",603002,1,2016-04-14,1.00182337273436
"16304",603002,2,2016-04-27,0.950509916052242
"16305",603002,3,2016-08-25,0.972932197617152
"16306",603002,4,2016-10-26,1.01105575610582
"16307",603002,5,2017-03-30,0.931843521054479
"16308",603002,6,2017-04-27,0.960600284840805
"16309",603002,7,2017-08-17,0.981993696872543
"16310",603002,8,2017-10-25,1.00667762104826
"16311",603002,9,2018-03-30,0.995258104167649
"16312",603002,10,2018-04-27,0.983599497531387
"16313",603002,11,2018-08-01,0.984475042281718
"16314",603002,12,2018-10-18,0.910975905438088
"16315",603005,1,2016-04-12,1.02139894391652
"16316",603005,2,2016-04-28,0.973746247989267
"16317",603005,3,2016-08-17,0.960172789315183
"16318",603005,9,2018-04-04,1.05514473578569
"16319",603005,11,2018-08-10,0.984812368613214
"16320",603006,1,2016-04-15,1.03612267615098
"16321",603006,2,2016-04-28,1.10095071882265
"16322",603006,3,2016-08-19,1.02665688947271
"16323",603006,4,2016-10-27,1.02488287027779
"16324",603006,5,2017-03-30,1.01500072487339
"16325",603006,6,2017-04-28,1.05412285738123
"16326",603006,7,2017-08-04,0.965986282481109
"16327",603006,10,2018-04-26,0.946059559392741
"16328",603006,11,2018-08-28,0.996637932614344
"16329",603006,12,2018-10-30,1.02389817807654
"16330",603008,1,2016-03-25,1.09233689374342
"16331",603008,2,2016-04-22,0.925957940832438
"16332",603008,3,2016-08-30,1.06159017461867
"16333",603008,4,2016-10-28,1.07508858864548
"16334",603008,6,2017-04-28,0.900131980583842
"16335",603008,8,2017-10-31,1.01040528875512
"16336",603008,9,2018-04-12,0.981583983739896
"16337",603008,11,2018-08-28,1.08632968850759
"16338",603008,12,2018-10-30,0.815588806298469
"16339",603009,1,2016-04-20,0.973333
"16340",603009,2,2016-04-27,0.958194
"16341",603009,3,2016-08-10,0.95952991537834
"16342",603009,4,2016-10-28,0.970301280507844
"16343",603009,6,2017-04-28,1.02654982764608
"16344",603009,11,2018-08-21,0.932055150983998
"16345",603009,12,2018-10-26,0.947073414666277
"16346",603010,3,2016-08-30,0.991090818123303
"16347",603010,4,2016-10-27,0.983254402209898
"16348",603010,8,2017-10-31,1.01356531284367
"16349",603010,9,2018-04-03,1.16019323235299
"16350",603010,11,2018-07-31,1.02154149768404
"16351",603010,12,2018-10-31,0.960980271353087
"16352",603011,1,2016-03-30,1.10385746682461
"16353",603011,3,2016-08-26,1.05209211894105
"16354",603011,4,2016-10-18,0.942387296739514
"16355",603011,5,2017-03-30,1.01574203985476
"16356",603011,6,2017-04-28,1.01088099024731
"16357",603011,7,2017-08-25,0.974713699364815
"16358",603011,8,2017-10-31,0.981850742549876
"16359",603011,9,2018-04-25,1.14972768974661
"16360",603011,11,2018-08-23,0.942849229837331
"16361",603011,12,2018-10-30,1.07216646515858
"16362",603012,1,2016-04-19,1.09109058321114
"16363",603012,2,2016-04-28,1.02412683457828
"16364",603012,3,2016-08-30,0.998380818658137
"16365",603012,4,2016-10-28,1.0329947968421
"16366",603012,6,2017-04-27,0.936855831233133
"16367",603012,7,2017-08-29,0.981617078544006
"16368",603012,8,2017-10-25,1.00928088685584
"16369",603012,9,2018-04-19,0.997257
"16370",603012,10,2018-04-26,0.99048
"16371",603012,11,2018-08-28,1.00143400188475
"16372",603012,12,2018-10-30,1.00572686133194
"16373",603012,19,2018-04-26,0.941559107938666
"16374",603015,1,2016-04-26,0.964481685793505
"16375",603015,3,2016-08-26,0.999241345858415
"16376",603015,5,2017-04-20,0.994595
"16377",603015,6,2017-04-28,1.000944
"16378",603015,7,2017-08-29,0.975710671593432
"16379",603015,11,2018-08-16,0.964223647596561
"16380",603015,12,2018-10-26,1.00408259205001
"16381",603018,1,2016-03-29,1.02544485153794
"16382",603018,2,2016-04-28,1.00722208485226
"16383",603018,3,2016-08-23,0.983949069516941
"16384",603018,4,2016-10-27,1.11258796568385
"16385",603018,5,2017-03-30,0.981696009474537
"16386",603018,6,2017-04-28,0.997514831836517
"16387",603018,7,2017-08-23,1.01292980910235
"16388",603018,8,2017-10-31,1.05642205452551
"16389",603018,9,2018-03-05,1.05999392202152
"16390",603018,10,2018-04-27,0.931274349381269
"16391",603019,1,2016-03-23,1.14466087846235
"16392",603019,2,2016-04-22,0.985228224039981
"16393",603019,3,2016-08-23,0.960577164400419
"16394",603019,4,2016-10-25,1.00142200039868
"16395",603019,5,2017-03-31,0.958677337293653
"16396",603019,6,2017-04-25,0.875244773646304
"16397",603019,7,2017-08-10,1.00040426079153
"16398",603019,8,2017-10-24,0.962973657776468
"16399",603019,10,2018-04-26,0.880142800432403
"16400",603019,11,2018-08-28,1.05003001766372
"16401",603019,12,2018-10-15,0.990078753369617
"16402",603020,1,2016-03-31,1.07446935331262
"16403",603020,2,2016-04-29,1.02761866383788
"16404",603020,5,2017-03-31,0.960604013634608
"16405",603020,7,2017-08-30,1.00203284200274
"16406",603020,9,2018-04-16,0.97476062061285
"16407",603020,11,2018-08-29,1.00364253566216
"16408",603020,12,2018-10-31,0.996095254501928
"16409",603021,1,2016-04-08,0.991194922178343
"16410",603021,2,2016-04-28,0.911511311310724
"16411",603021,3,2016-08-25,1.00151786228164
"16412",603021,4,2016-10-28,1.04370229692403
"16413",603021,5,2017-04-07,0.903262279022073
"16414",603021,6,2017-04-18,0.972286401006324
"16415",603021,7,2017-08-25,1.00039665476036
"16416",603021,8,2017-10-26,1.01993754306665
"16417",603021,10,2018-04-17,0.979066084350477
"16418",603022,1,2016-04-11,1.09139703585278
"16419",603022,3,2016-08-19,1.00345877934643
"16420",603022,4,2016-10-28,0.936053510084721
"16421",603022,5,2017-04-21,0.997539
"16422",603022,6,2017-04-28,1.004427
"16423",603022,7,2017-08-29,1.0082249143827
"16424",603022,9,2018-04-18,1.0203253812502
"16425",603022,10,2018-04-26,0.91421074627437
"16426",603022,11,2018-08-24,1.01502098472009
"16427",603022,12,2018-10-26,1.05187842409568
"16428",603022,19,2018-04-19,0.987258
"16429",603023,1,2016-04-12,1.00271485565902
"16430",603023,2,2016-04-29,1.02236825197499
"16431",603023,3,2016-08-30,1.01324467608453
"16432",603023,4,2016-10-28,0.957125625658197
"16433",603023,6,2017-04-25,0.919977816403966
"16434",603023,7,2017-08-25,0.955402427698015
"16435",603023,8,2017-10-31,0.981554518395116
"16436",603023,9,2018-04-18,1.08202929172175
"16437",603023,10,2018-04-26,0.890334138262014
"16438",603023,11,2018-07-27,1.04929591026538
"16439",603023,12,2018-10-26,1.01915240159353
"16440",603026,1,2016-03-15,0.977270348618816
"16441",603026,2,2016-04-27,0.984090509806679
"16442",603026,3,2016-08-26,1.01054839387845
"16443",603026,4,2016-10-28,0.928853905917641
"16444",603026,5,2017-04-20,0.989179
"16445",603026,6,2017-04-27,1.001276
"16446",603026,7,2017-08-18,1.0364375004595
"16447",603026,8,2017-10-27,0.995750873156215
"16448",603026,9,2018-04-03,1.04125774831422
"16449",603026,10,2018-04-27,1.05787780024391
"16450",603026,11,2018-08-06,0.902841928261796
"16451",603026,12,2018-10-23,0.887524098344414
"16452",603030,1,2016-03-14,1.08415476216328
"16453",603030,2,2016-04-28,0.999655989560521
"16454",603030,3,2016-08-25,0.997949808323795
"16455",603030,4,2016-10-28,1.0128644624301
"16456",603030,6,2017-04-27,1.01937740664561
"16457",603030,7,2017-08-29,0.972249616224665
"16458",603030,8,2017-10-27,1.04778959535037
"16459",603030,9,2018-03-30,1.09313223939496
"16460",603030,10,2018-04-25,0.993022189870887
"16461",603030,11,2018-08-15,1.00835172280795
"16462",603030,12,2018-10-25,1.01776343630028
"16463",603066,2,2016-04-28,1.01915475612051
"16464",603066,3,2016-08-26,1.00977267193507
"16465",603066,7,2017-08-31,0.982497864061896
"16466",603066,8,2017-10-31,0.877683773438053
"16467",603066,11,2018-08-31,0.985037913401968
"16468",603066,12,2018-10-31,1.01509977039664
"16469",603085,1,2016-03-08,1.04855004086762
"16470",603085,2,2016-04-26,0.949535514464259
"16471",603085,3,2016-08-23,1.10686640385595
"16472",603085,4,2016-10-26,1.00008048128273
"16473",603085,6,2017-04-25,0.991456714676866
"16474",603085,7,2017-08-22,1.02129024430363
"16475",603085,8,2017-10-26,1.01255380909223
"16476",603085,9,2018-03-15,1.07740629163167
"16477",603085,10,2018-04-26,0.990271622890214
"16478",603085,11,2018-08-28,1.12305956285955
"16479",603085,12,2018-10-31,0.967032424975182
"16480",603088,1,2016-04-21,0.93799331241763
"16481",603088,2,2016-04-29,0.998268188673371
"16482",603088,3,2016-08-23,0.965431191028097
"16483",603088,4,2016-10-28,0.982944510525184
"16484",603088,5,2017-04-20,0.890717778834
"16485",603088,6,2017-04-28,0.915147138584
"16486",603088,7,2017-08-22,1.02994123996457
"16487",603088,9,2018-04-19,0.974646549198014
"16488",603088,10,2018-04-27,1.06153102096194
"16489",603088,11,2018-08-21,1.02504705558212
"16490",603088,19,2018-04-24,0.990886850001447
"16491",603099,1,2016-03-29,1.08102395609669
"16492",603099,2,2016-04-26,0.959208776946179
"16493",603099,3,2016-08-12,0.971440005210423
"16494",603099,4,2016-10-26,1.02129272889311
"16495",603099,5,2017-03-29,0.967420294372123
"16496",603099,6,2017-04-27,0.952672908899615
"16497",603099,7,2017-08-25,0.985297900078661
"16498",603099,8,2017-10-26,1.01194757566866
"16499",603099,9,2018-04-18,1.00439737658203
"16500",603099,10,2018-04-26,1.04955755141498
"16501",603099,11,2018-08-24,0.972624720767722
"16502",603099,12,2018-10-26,1.04287293293718
"16503",603099,19,2018-04-19,1.039296
"16504",603100,2,2016-04-28,0.975037358997014
"16505",603100,8,2017-10-31,1.01247773591986
"16506",603100,9,2018-04-17,0.954248118881956
"16507",603100,11,2018-08-31,1.04266462483799
"16508",603100,12,2018-10-31,1.0320579941641
"16509",603108,1,2016-03-30,1.16108341741188
"16510",603108,2,2016-04-26,0.993567681270648
"16511",603108,3,2016-08-26,1.10288469127219
"16512",603108,4,2016-10-27,0.992056011357248
"16513",603108,7,2017-08-29,0.962708035247723
"16514",603108,8,2017-10-27,1.05743860938501
"16515",603108,9,2018-03-29,1.07733870223328
"16516",603108,11,2018-08-29,1.04857228307387
"16517",603108,12,2018-10-26,0.966288618857736
"16518",603111,1,2016-04-12,1.00064261138987
"16519",603111,2,2016-04-20,0.980725667691185
"16520",603111,3,2016-08-24,1.05583079116994
"16521",603111,7,2017-07-27,1.08398901174972
"16522",603111,11,2018-08-31,0.912030907773676
"16523",603111,12,2018-10-31,1.01061597447397
"16524",603117,5,2017-04-26,0.927256731700156
"16525",603117,7,2017-08-29,0.964076465143706
"16526",603117,8,2017-10-31,0.914443369877852
"16527",603117,9,2018-04-26,0.951061080750831
"16528",603117,11,2018-08-30,1.00694747749417
"16529",603117,12,2018-10-30,1.01400391562022
"16530",603118,1,2016-03-31,0.982709302614509
"16531",603118,3,2016-08-16,0.995458195581607
"16532",603118,4,2016-10-28,0.983352562303279
"16533",603118,6,2017-04-26,0.962751473264232
"16534",603118,7,2017-08-16,1.01375593682092
"16535",603118,8,2017-10-30,0.891556784390698
"16536",603118,9,2018-04-19,1.007579448253
"16537",603118,10,2018-04-27,0.931570443942
"16538",603118,11,2018-08-27,1.08102752077599
"16539",603118,12,2018-10-29,1.02127015360923
"16540",603118,19,2018-04-25,1.03623297019596
"16541",603123,12,2018-10-30,1.03402327762117
"16542",603126,1,2016-03-28,0.996846835827595
"16543",603126,2,2016-04-28,1.12489125312142
"16544",603126,3,2016-08-29,1.02831921536983
"16545",603126,5,2017-03-13,1.01055876232744
"16546",603126,8,2017-10-30,0.917698620433361
"16547",603126,9,2018-04-02,1.03877249217788
"16548",603126,11,2018-08-30,0.981932517176613
"16549",603126,12,2018-10-29,1.05228211136365
"16550",603128,1,2016-04-12,1.00431000676994
